No,ECAR PART,SUBPART,Subpart Section,Subpart Subsection,SUBPART HEADING,SUBPART SECTION HEADING,REGULATION  STATEMENT
3665,121,Appendix O,121.ao.3.,121.ao.3.8,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Standard Structure of Training Programm,"Following each training objective is a list of subject areas (or scope of knowledge) with
associated information points which constitute the minimum core content of information
that shall be incorporated into the respective program, where applicable to the air
operator's operation, in order to attain the prescribed objective.
During Initial Training, the air operator shall verify the trainee’s knowledge and skills
through competency based training. The development of a competency-based approach to
cabin crew safety training is to ensure that cabin crew members are proficient to perform
their duties and responsibilities, and with the goal of establishing an international baseline
for cabin crew competencies.
During each subsequent annual training, the air operator is expected to verify knowledge in
each of the subject areas, not necessarily each of the information points. Knowledge
verification by written exam or other approved equivalent means, in each of the subject
areas may vary from time to time.
An operator may verify knowledge aspects during the conduct of cabin crew familiarization
flights. Each sector of such flights shall be more than 01 hour.
Familiarization flights shall form part of the training record of each cabin crew (competency
check)."
3666,121,Appendix O,121.ao.3.,121.ao.3.10,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Development,"Training program instruction may be developed and delivered using teaching methods
such as: demonstration, classroom lectures, computer based training (CBT); audio-visual
presentations, or other methods revised by the air operator provided that the method(s) used
ensures that each trainee or crew member is adequately trained in accordance with the
standard. Training programmes may be organized in a different order than that presented in
this manual and drills may be combined. (E.g. life preserver drill, life raft drill and ditching
drill)"
3667,121,Appendix O,121.ao.3.,121.an.3.11,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Safety,"Training that involves safety and emergency drills shall be as realistic as possible; however,
there are potential dangers associated with these aspects of training. Air operators shall take
into account the potential for injury during training and apply appropriate safeguards to
minimize this risk."
3668,121,Appendix O,121.ao.3.,121.ao.3.12,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Safety Training Personnel,"Safety training for cabin crew members shall be conducted using only instructors / examiners
approved by the ECAA as specified."
3669,121,Appendix O,121.ao.3.,121.ao.13,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Checking,"The operator shall ensure that each cabin crew member undergoes on board inflight
competency check once every year covering the training received in order to verify that
he/she satisfactorily performs the duties and responsibilities of a cabin crew member on any
of the types of aircraft he/she is certified"
3670,121,Appendix P,1,-,Location of an aeroplane in distress, Purpose and scope,"Location of an aeroplane in distress aims at establishing, to a reasonable extent, the location of an accident site within a 6 NM radius."
3671,121,Appendix P,2,2.1,Location of an aeroplane in distress,Operation,"2.1 An aeroplane in distress shall automatically activate the transmission of information from
which its position can be determined by the operator and the position information shall contain a
time stamp. It shall also be possible for this transmission to be activated manually. The system
used for the autonomous transmission of position information shall be capable of transmitting that
information in the event of aircraft electrical power loss, at least for the expected duration of the
entire flight.
Note.— Guidance on the location of an aeroplane in distress is provided in Attachment K to annex
6 part1."
3672,121,Appendix P,2,2.2,Location of an aeroplane in distress,Operation,"2.2 An aircraft is in a distress condition when it is in a state that, if the aircraft behavior event is
left uncorrected, can result in an accident. Autonomous transmission of position information shall
be active when an aircraft is in a distress condition. This will provide a high probability of
locating an accident site to within a 6 NM radius. The operator shall be alerted when an aircraft is
in a distress condition with an acceptable low rate of false alerts. In case of a triggered
transmission system, initial transmission of position information shall commence immediately or
no later than five seconds after the detection of the activation event.
Note 1.— Aircraft behavior events can include, but are not limited to, unusual attitudes, unusual
speed conditions, collision with terrain and total loss of thrust/propulsion on all engines and
ground proximity warnings.
Note 2.— A distress alert can be triggered using criteria that may vary as a result of aircraft
position and phase of flight. Further guidance regarding in-flight event detection and triggering
criteria may be found in the EUROCAE ED-237, Minimum Aviation System Performance
Specification (MASPS) for Criteria to Detect In-Flight Aircraft Distress Events to Trigger
Transmission of Flight Information."
3673,121,Appendix P,2,2.3,Location of an aeroplane in distress,Operation,"2.3 When an aircraft operator or an air traffic service unit (ATSU) has reason to believe that an
aircraft is in distress, coordination shall be established between the ATSU and the aircraft
operator"
3674,121,Appendix P,2,2.4,Location of an aeroplane in distress,Operation,"2.4 When autonomous transmission of position information has been activated, it shall only be
able to be deactivated using the same mechanism that activated it."
3675,121,Appendix P,2,2.5,Location of an aeroplane in distress,Operation,"2.5 The accuracy of position information shall, as a minimum, meet the position accuracy
requirements established for ELTs."
3676,121,Appendix Q,-,-,-,Minimum requirements for supplemental oxygen for —Oxygen pressurized aeroplanes during and following emergency descent,Table 1
3677,121,Appendix Q,-,-,-,Minimum requirements for supplemental oxygen for —Oxygen pressurized aeroplanes during and following emergency descent,"Note 1: The supply provided must take account of the cabin pressure altitude and descent profile
for the routes concerned."
3678,121,Appendix Q,-,-,-,Minimum requirements for supplemental oxygen for —Oxygen pressurized aeroplanes during and following emergency descent,Note 2: The required minimum supply is that quantity of oxygen necessary for a constant rate of s maximum certificated operating altitude to 10 000 ft in 10 minutes ’descent from the aeroplane and followed by 20 minutes at 10 000 ft.
3679,121,Appendix Q,-,-,-,Minimum requirements for supplemental oxygen for —Oxygen pressurized aeroplanes during and following emergency descent,"Note 3: The required minimum supply is that quantity of oxygen necessary for a constant rate of s maximum certificated operating altitude to 10 000 ft in 10 minutes ’descent from the aeroplane and followed by 110 minutes at 10 000 ft. The oxygen required in
121.337(b)(7) may be included in determining the supply required"
3680,121,Appendix Q,-,-,-,Minimum requirements for supplemental oxygen for —Oxygen pressurized aeroplanes during and following emergency descent,Note 4: The required minimum supply is that quantity of oxygen necessary for a constant rate of descent from the airplane’s maximum certificated operating altitude to 15 000 ft in 10 minutes.
3681,121,Appendix Q,-,-,-,Minimum requirements for supplemental oxygen for —Oxygen pressurized aeroplanes during and following emergency descent,Note 5: For the purpose of this table “passengers” means passengers actually carried and includes infants.
3682,121,Appendix Q,-,-,-,"Minimum requirements for supplemental oxygen for —Oxygen
pressurized aeroplanes during and following emergency descent",Table 1
3683,121,Appendix Q,-,-,-,"Minimum requirements for supplemental oxygen for —Oxygen
pressurized aeroplanes during and following emergency descent",Note 1: The supply provided must take account of the cabin pressure altitude and descent profile for the routes concerned.
